"ID","LocationISO2","VAT","TimeStamp","OEM","Category","CollectDTG","CollectedPrice","ConditionData","PriceConvertedUSD","CurrencyID","Description","LocationSpecific","ListingType","LocationCity","LocationCountry","CollectedOEM","CollectedModel","ModelYear","Notes","OptionalEquipmentIncluded","Qty","SellerCompany","SellerID","SellerNumberOfTransactions","SellerRating","SerialNumber","ShipsTo","NumberSold","SourceFilename","SourcePlatform","SourceType","SourceURL","CollectedTitle","ItemUserViewsData","ItemWatchers","Filename","MOSD","Date","Title","Model","ReqdDate","noOfTransactions","transactionMonths","noOfViews","locationCityFinal","locationStateFinal","locationCountryFinal","locationISO2Final","latitude","longitude","GeoRef","Tariff"
"10591351","NULL",0.82,"NULL","GE","CT","2018-04-10 18:01:31",85000,"Unknown","85000","USD","","NULL","NULL","Delhi","India","GE Healthcare","LightSpeed 16 Slice Pro","2007","NULL","NULL",1,"","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-16-slice-pro/451249014.item","CT Scanner LightSpeed 16 Slice Pro GE Healthcare","NULL","NULL","medicalDB180409.csv","CT Scanner GE Healthcare LightSpeed 16 Slice Pro CT Scanner LightSpeed 16 Slice Pro GE Healthcare  ",2018-04-10,"CT Scanner LightSpeed 16 Slice Pro GE Healthcare","Lightspeed 16","2018-04-10",NA,NA,NA,"TBD","TBD","India","IN","TBD","TBD","Delhi India",0.925
"10591403","NULL",1,"NULL","GE","CT","2018-04-10 18:01:32",320000,"Unknown","320000","USD","","NULL","NULL","New Jersey","United States","GE Healthcare","LightSpeed 16","2004","NULL","NULL",1,"","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-16/226399732.item","CT Scanner LightSpeed 16 GE Healthcare","NULL","NULL","medicalDB180409.csv","CT Scanner GE Healthcare LightSpeed 16 CT Scanner LightSpeed 16 GE Healthcare  ",2018-04-10,"CT Scanner LightSpeed 16 GE Healthcare","Lightspeed 16","2018-04-10",NA,NA,NA,"TBD","TBD","United States","US","TBD","TBD","New Jersey United States",1
"10591404","NULL",1,"NULL","Philips","CT","2018-04-10 18:01:32",111500,"Unknown","111500","USD","","NULL","NULL","New Jersey","United States","Philips","Brilliance 64-slice","2009","NULL","NULL",1,"","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/philips/brilliance-64-slice/626390152.item","CT Scanner Brilliance 64-slice Philips","NULL","NULL","medicalDB180409.csv","CT Scanner Philips Brilliance 64-slice CT Scanner Brilliance 64-slice Philips  ",2018-04-10,"CT Scanner Brilliance 64-slice Philips","Brilliance 64","2018-04-10",NA,NA,NA,"TBD","TBD","United States","US","TBD","TBD","New Jersey United States",1
"10591405","NULL",1,"NULL","Philips","CT","2018-04-10 18:01:32",91500,"Unknown","91500","USD","","NULL","NULL","New Jersey","United States","Philips","Brilliance 64-slice","2006","NULL","NULL",1,"","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/philips/brilliance-64-slice/226390142.item","CT Scanner Brilliance 64-slice Philips","NULL","NULL","medicalDB180409.csv","CT Scanner Philips Brilliance 64-slice CT Scanner Brilliance 64-slice Philips  ",2018-04-10,"CT Scanner Brilliance 64-slice Philips","Brilliance 64","2018-04-10",NA,NA,NA,"TBD","TBD","United States","US","TBD","TBD","New Jersey United States",1
"10591453","NULL",1,"NULL","GE","MRI","2018-04-10 18:01:38",150000,"Unknown","150000","USD","","NULL","NULL","New Jersey","United States","Siemens","SOMATOM Definition 128 Slice","2007","NULL","NULL",1,"","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-definition-128-slice/996834469.item","CT Scanner SOMATOM Definition 128 Slice Siemens","NULL","NULL","medicalDB180409.csv","CT Scanner Siemens SOMATOM Definition 128 Slice CT Scanner SOMATOM Definition 128 Slice Siemens  ",2018-04-10,"CT Scanner SOMATOM Definition 128 Slice Siemens","Definition CT","2018-04-10",NA,NA,NA,"TBD","TBD","United States","US","TBD","TBD","New Jersey United States",1
"10591454","NULL",1,"NULL","GE","MRI","2018-04-10 18:01:38",130000,"Unknown","130000","USD","","NULL","NULL","New Jersey","United States","Siemens","SOMATOM Definition 128 Slice","2007","NULL","NULL",1,"","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-definition-128-slice/762293075.item","CT Scanner SOMATOM Definition 128 Slice Siemens","NULL","NULL","medicalDB180409.csv","CT Scanner Siemens SOMATOM Definition 128 Slice CT Scanner SOMATOM Definition 128 Slice Siemens  ",2018-04-10,"CT Scanner SOMATOM Definition 128 Slice Siemens","Definition CT","2018-04-10",NA,NA,NA,"TBD","TBD","United States","US","TBD","TBD","New Jersey United States",1
"10591455","NULL",0.77,"NULL","Siemens","CT","2018-04-10 18:01:38",130000,"Unknown","130000","USD","","NULL","NULL","Warminsko","Poland","Siemens","SOMATOM Emotion 16","2010","NULL","NULL",1,"","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-16/196866919.item","CT Scanner SOMATOM Emotion 16 Siemens","NULL","NULL","medicalDB180409.csv","CT Scanner Siemens SOMATOM Emotion 16 CT Scanner SOMATOM Emotion 16 Siemens  ",2018-04-10,"CT Scanner SOMATOM Emotion 16 Siemens","Emotion 16","2018-04-10",NA,NA,NA,"TBD","TBD","Poland","PL","TBD","TBD","Warminsko Poland",0.91
"10591468","NULL",0.81,"NULL","Siemens","CT","2018-04-10 18:01:42",154512,"Unknown","154512","USD","","NULL","NULL","Hesse","Germany","Siemens","SOMATOM Emotion 16","2007","NULL","NULL",1,"","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-16/182075837.item","CT Scanner SOMATOM Emotion 16 Siemens","NULL","NULL","medicalDB180409.csv","CT Scanner Siemens SOMATOM Emotion 16 CT Scanner SOMATOM Emotion 16 Siemens  ",2018-04-10,"CT Scanner SOMATOM Emotion 16 Siemens","Emotion 16","2018-04-10",NA,NA,NA,"TBD","TBD","Germany","DE","TBD","TBD","Hesse Germany",0.98
"10591469","NULL",1,"NULL","GE","CT","2018-04-10 18:01:42",130000,"Unknown","130000","USD","","NULL","NULL","New Jersey","United States","GE Healthcare","LightSpeed 16","2004","NULL","NULL",1,"","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-16/785728308.item","CT Scanner LightSpeed 16 GE Healthcare","NULL","NULL","medicalDB180409.csv","CT Scanner GE Healthcare LightSpeed 16 CT Scanner LightSpeed 16 GE Healthcare  ",2018-04-10,"CT Scanner LightSpeed 16 GE Healthcare","Lightspeed 16","2018-04-10",NA,NA,NA,"TBD","TBD","United States","US","TBD","TBD","New Jersey United States",1
"10591470","NULL",1,"NULL","Philips","CT","2018-04-10 18:01:44",155000,"Unknown","155000","USD","","NULL","NULL","New Jersey","United States","Philips","Brilliance 64-slice","2007","NULL","NULL",1,"","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/philips/brilliance-64-slice/662312245.item","CT Scanner Brilliance 64-slice Philips","NULL","NULL","medicalDB180409.csv","CT Scanner Philips Brilliance 64-slice CT Scanner Brilliance 64-slice Philips  ",2018-04-10,"CT Scanner Brilliance 64-slice Philips","Brilliance 64","2018-04-10",NA,NA,NA,"TBD","TBD","United States","US","TBD","TBD","New Jersey United States",1
"10591472","NULL",0.81,"NULL","GE","MRI","2018-04-10 18:01:44",234858,"Unknown","234858","USD","","NULL","NULL","Bucharest","Romania","Siemens","SOMATOM Definition Dual Source","2006","NULL","NULL",1,"","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-definition-dual-source/917902191.item","CT Scanner SOMATOM Definition Dual Source Siemens","NULL","NULL","medicalDB180409.csv","CT Scanner Siemens SOMATOM Definition Dual Source CT Scanner SOMATOM Definition Dual Source Siemens  ",2018-04-10,"CT Scanner SOMATOM Definition Dual Source Siemens","Definition CT","2018-04-10",NA,NA,NA,"TBD","TBD","Romania","RO","TBD","TBD","Bucharest Romania",0.98
"10591474","NULL",1,"NULL","GE","CT","2018-04-10 18:01:44",125000,"Unknown","125000","USD","","NULL","NULL","New Jersey","United States","GE Healthcare","LightSpeed 16","2003","NULL","NULL",1,"","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-16/817801991.item","CT Scanner LightSpeed 16 GE Healthcare","NULL","NULL","medicalDB180409.csv","CT Scanner GE Healthcare LightSpeed 16 CT Scanner LightSpeed 16 GE Healthcare  ",2018-04-10,"CT Scanner LightSpeed 16 GE Healthcare","Lightspeed 16","2018-04-10",NA,NA,NA,"TBD","TBD","United States","US","TBD","TBD","New Jersey United States",1
"10591500","NULL",1,"NULL","Philips","CT","2018-04-10 18:01:46",185000,"Unknown","185000","USD","","NULL","NULL","New Jersey","United States","Philips","Brilliance 64-slice","2011","NULL","NULL",1,"","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/philips/brilliance-64-slice/371002036.item","CT Scanner Brilliance 64-slice Philips","NULL","NULL","medicalDB180409.csv","CT Scanner Philips Brilliance 64-slice CT Scanner Brilliance 64-slice Philips  ",2018-04-10,"CT Scanner Brilliance 64-slice Philips","Brilliance 64","2018-04-10",NA,NA,NA,"TBD","TBD","United States","US","TBD","TBD","New Jersey United States",1
"10591558","NULL",1,"NULL","GE","CT","2018-04-10 18:01:47",120000,"Unknown","120000","USD","","NULL","NULL","New Jersey","United States","GE Healthcare","LightSpeed 16 Slice Pro","2005","NULL","NULL",1,"","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-16-slice-pro/782148777.item","CT Scanner LightSpeed 16 Slice Pro GE Healthcare","NULL","NULL","medicalDB180409.csv","CT Scanner GE Healthcare LightSpeed 16 Slice Pro CT Scanner LightSpeed 16 Slice Pro GE Healthcare  ",2018-04-10,"CT Scanner LightSpeed 16 Slice Pro GE Healthcare","Lightspeed 16","2018-04-10",NA,NA,NA,"TBD","TBD","United States","US","TBD","TBD","New Jersey United States",1
"10591680","NULL",0.81,"NULL","Siemens","CT","2018-04-10 18:01:55",59333,"Unknown","59333","USD","","NULL","NULL","Hesse","Germany","Siemens","SOMATOM Sensation 16","2003","NULL","NULL",1,"","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-16/170962696.item","CT Scanner SOMATOM Sensation 16 Siemens","NULL","NULL","medicalDB180409.csv","CT Scanner Siemens SOMATOM Sensation 16 CT Scanner SOMATOM Sensation 16 Siemens  ",2018-04-10,"CT Scanner SOMATOM Sensation 16 Siemens","Sensation 16","2018-04-10",NA,NA,NA,"TBD","TBD","Germany","DE","TBD","TBD","Hesse Germany",0.98
"10591736","NULL",1,"NULL","GE","CT","2018-04-10 18:01:57",10000,"Unknown","10000","USD","","NULL","NULL","New Jersey","United States","GE Healthcare","LightSpeed Ultra 8","2004","NULL","NULL",1,"","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-ultra-8/137465523.item","CT Scanner LightSpeed Ultra 8 GE Healthcare","NULL","NULL","medicalDB180409.csv","CT Scanner GE Healthcare LightSpeed Ultra 8 CT Scanner LightSpeed Ultra 8 GE Healthcare  ",2018-04-10,"CT Scanner LightSpeed Ultra 8 GE Healthcare","Lightspeed Ultra","2018-04-10",NA,NA,NA,"TBD","TBD","United States","US","TBD","TBD","New Jersey United States",1
"10591829","NULL",1,"NULL","Siemens","CT","2018-04-10 18:02:06",90000,"Unknown","90000","USD","","NULL","NULL","New Jersey","United States","Siemens","SOMATOM Sensation 16","2004","NULL","NULL",1,"","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-16/851304824.item","CT Scanner SOMATOM Sensation 16 Siemens","NULL","NULL","medicalDB180409.csv","CT Scanner Siemens SOMATOM Sensation 16 CT Scanner SOMATOM Sensation 16 Siemens  ",2018-04-10,"CT Scanner SOMATOM Sensation 16 Siemens","Sensation 16","2018-04-10",NA,NA,NA,"TBD","TBD","United States","US","TBD","TBD","New Jersey United States",1
"10591835","NULL",1,"NULL","Siemens","CT","2018-04-10 18:02:06",40000,"Unknown","40000","USD","","NULL","NULL","New Jersey","United States","Siemens","SOMATOM Sensation 4","2006","NULL","NULL",1,"","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-4/962489535.item","CT Scanner SOMATOM Sensation 4 Siemens","NULL","NULL","medicalDB180409.csv","CT Scanner Siemens SOMATOM Sensation 4 CT Scanner SOMATOM Sensation 4 Siemens  ",2018-04-10,"CT Scanner SOMATOM Sensation 4 Siemens","Sensation 4","2018-04-10",NA,NA,NA,"TBD","TBD","United States","US","TBD","TBD","New Jersey United States",1
"10591836","NULL",1,"NULL","Siemens","CT","2018-04-10 18:02:06",45000,"Unknown","45000","USD","","NULL","NULL","New Jersey","United States","Siemens","SOMATOM Sensation 4","2003","NULL","NULL",1,"","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-4/262489585.item","CT Scanner SOMATOM Sensation 4 Siemens","NULL","NULL","medicalDB180409.csv","CT Scanner Siemens SOMATOM Sensation 4 CT Scanner SOMATOM Sensation 4 Siemens  ",2018-04-10,"CT Scanner SOMATOM Sensation 4 Siemens","Sensation 4","2018-04-10",NA,NA,NA,"TBD","TBD","United States","US","TBD","TBD","New Jersey United States",1
"10591837","NULL",1,"NULL","Siemens","CT","2018-04-10 18:02:06",45000,"Unknown","45000","USD","","NULL","NULL","New Jersey","United States","Siemens","SOMATOM Sensation 4","2002","NULL","NULL",1,"","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-4/885535068.item","CT Scanner SOMATOM Sensation 4 Siemens","NULL","NULL","medicalDB180409.csv","CT Scanner Siemens SOMATOM Sensation 4 CT Scanner SOMATOM Sensation 4 Siemens  ",2018-04-10,"CT Scanner SOMATOM Sensation 4 Siemens","Sensation 4","2018-04-10",NA,NA,NA,"TBD","TBD","United States","US","TBD","TBD","New Jersey United States",1
"10591871","NULL",0.82,"NULL","Philips","CT","2018-04-10 18:02:11",255,"Unknown","255","USD","","NULL","NULL","Istanbul","Turkey","Philips","Brilliance 64-slice","2007","NULL","NULL",1,"","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/philips/brilliance-64-slice/262501925.item","CT Scanner Brilliance 64-slice Philips","NULL","NULL","medicalDB180409.csv","CT Scanner Philips Brilliance 64-slice CT Scanner Brilliance 64-slice Philips  ",2018-04-10,"CT Scanner Brilliance 64-slice Philips","Brilliance 64","2018-04-10",NA,NA,NA,"TBD","TBD","Turkey","TR","TBD","TBD","Istanbul Turkey",1
"10591968","NULL",1,"NULL","Siemens","CT","2018-04-10 18:02:19",105000,"Unknown","105000","USD","","NULL","NULL","New Jersey","United States","Siemens","SOMATOM Sensation 16","2004","NULL","NULL",1,"","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-16/994645999.item","CT Scanner SOMATOM Sensation 16 Siemens","NULL","NULL","medicalDB180409.csv","CT Scanner Siemens SOMATOM Sensation 16 CT Scanner SOMATOM Sensation 16 Siemens  ",2018-04-10,"CT Scanner SOMATOM Sensation 16 Siemens","Sensation 16","2018-04-10",NA,NA,NA,"TBD","TBD","United States","US","TBD","TBD","New Jersey United States",1
"10591969","NULL",0.92,"NULL","GE","CT","2018-04-10 18:02:19",2e+05,"Unknown","200000","USD","","NULL","NULL","Tokyo","Japan","GE Healthcare","LightSpeed VCT 64","2007","NULL","NULL",1,"","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-vct-64/950929074.item","CT Scanner LightSpeed VCT 64 GE Healthcare","NULL","NULL","medicalDB180409.csv","CT Scanner GE Healthcare LightSpeed VCT 64 CT Scanner LightSpeed VCT 64 GE Healthcare  ",2018-04-10,"CT Scanner LightSpeed VCT 64 GE Healthcare","Lightspeed VCT 64","2018-04-10",NA,NA,NA,"TBD","TBD","Japan","JP","TBD","TBD","Tokyo Japan",1
"10592080","NULL",1,"NULL","GE","CT","2018-04-10 18:02:22",50000,"Unknown","50000","USD","","NULL","NULL","New York","United States","GE Healthcare","LightSpeed Plus","2003","NULL","NULL",1,"","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-plus/528676932.item","CT Scanner LightSpeed Plus GE Healthcare","NULL","NULL","medicalDB180409.csv","CT Scanner GE Healthcare LightSpeed Plus CT Scanner LightSpeed Plus GE Healthcare  ",2018-04-10,"CT Scanner LightSpeed Plus GE Healthcare","Lightspeed Plus","2018-04-10",NA,NA,NA,"TBD","TBD","United States","US","TBD","TBD","New York United States",1
"10592084","NULL",0.92,"NULL","GE","CT","2018-04-10 18:02:22",80000,"Unknown","80000","USD","","NULL","NULL","Hyogo","Japan","GE Healthcare","LightSpeed Plus","2002","NULL","NULL",1,"","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-plus/928828222.item","CT Scanner LightSpeed Plus GE Healthcare","NULL","NULL","medicalDB180409.csv","CT Scanner GE Healthcare LightSpeed Plus CT Scanner LightSpeed Plus GE Healthcare  ",2018-04-10,"CT Scanner LightSpeed Plus GE Healthcare","Lightspeed Plus","2018-04-10",NA,NA,NA,"TBD","TBD","Japan","JP","TBD","TBD","Hyogo Japan",1
"10592147","NULL",1,"NULL","GE","CT","2018-04-10 18:02:26",122000,"Unknown","122000","USD","","NULL","NULL","NULL","United States","GE Healthcare","LightSpeed 16","2003","NULL","NULL",1,"","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-16/884713088.item","CT Scanner LightSpeed 16 GE Healthcare","NULL","NULL","medicalDB180409.csv","CT Scanner GE Healthcare LightSpeed 16 CT Scanner LightSpeed 16 GE Healthcare  ",2018-04-10,"CT Scanner LightSpeed 16 GE Healthcare","Lightspeed 16","2018-04-10",NA,NA,NA,"TBD","TBD","United States","US","TBD","TBD","United States",1
"10592161","NULL",0.79,"NULL","Siemens","CT","2018-04-10 18:02:27",190000,"Unknown","190000","USD","","NULL","NULL","Antwerp","Belgium","Siemens","SOMATOM Sensation 64","2006","NULL","NULL",1,"","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-64/373242176.item","CT Scanner SOMATOM Sensation 64 Siemens","NULL","NULL","medicalDB180409.csv","CT Scanner Siemens SOMATOM Sensation 64 CT Scanner SOMATOM Sensation 64 Siemens  ",2018-04-10,"CT Scanner SOMATOM Sensation 64 Siemens","Sensation 64","2018-04-10",NA,NA,NA,"TBD","TBD","Belgium","BE","TBD","TBD","Antwerp Belgium",0.98
"10592162","NULL",1,"NULL","Siemens","CT","2018-04-10 18:02:29",45000,"Unknown","45000","USD","","NULL","NULL","Ohio","United States","Siemens","Sensation 4 Advanced","2002","NULL","NULL",1,"","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/sensation-4-advanced/751051424.item","CT Scanner Sensation 4 Advanced Siemens","NULL","NULL","medicalDB180409.csv","CT Scanner Siemens Sensation 4 Advanced CT Scanner Sensation 4 Advanced Siemens  ",2018-04-10,"CT Scanner Sensation 4 Advanced Siemens","Sensation 4","2018-04-10",NA,NA,NA,"TBD","TBD","United States","US","TBD","TBD","Ohio United States",1
"10592304","NULL",0.92,"NULL","GE","CT","2018-04-10 18:02:40",90000,"Unknown","90000","USD","","NULL","NULL","Hyogo","Japan","GE Healthcare","LightSpeed Plus 4","2000","NULL","NULL",1,"","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-plus-4/338213013.item","CT Scanner LightSpeed Plus 4 GE Healthcare","NULL","NULL","medicalDB180409.csv","CT Scanner GE Healthcare LightSpeed Plus 4 CT Scanner LightSpeed Plus 4 GE Healthcare  ",2018-04-10,"CT Scanner LightSpeed Plus 4 GE Healthcare","Lightspeed Plus","2018-04-10",NA,NA,NA,"TBD","TBD","Japan","JP","TBD","TBD","Hyogo Japan",1
"10592315","NULL",1,"NULL","Philips","CT","2018-04-10 18:02:42",185000,"Unknown","185000","USD","","NULL","NULL","NULL","United States","Philips","Brilliance 64-slice","2006","NULL","NULL",1,"","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/philips/brilliance-64-slice/950564224.item","CT Scanner Brilliance 64-slice Philips","NULL","NULL","medicalDB180409.csv","CT Scanner Philips Brilliance 64-slice CT Scanner Brilliance 64-slice Philips  ",2018-04-10,"CT Scanner Brilliance 64-slice Philips","Brilliance 64","2018-04-10",NA,NA,NA,"TBD","TBD","United States","US","TBD","TBD","United States",1
